Tamil Nadu," 30-04-2020",49.52,19438334,29.62,75.7139,19.7515
Telangana," 30-04-2020",7.09,24344460,39.85,75.7139,19.7515
Tripura," 30-04-2020",39.92,1943028,50.48,75.7139,19.7515
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,75.7139,19.7515
Uttarakhand," 30-04-2020",7.77,5440230,32.62,75.7139,19.7515
West Bengal," 30-04-2020",17.12,53877672,40.12,75.7139,19.7515
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,78.6569,22.9734
Assam," 30-04-2020",9.71,8285773,34,78.6569,22.9734
Bihar," 30-04-2020",50.17,32092473,37.25,78.6569,22.9734
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,78.6569,22.9734
Delhi," 30-04-2020",17.96,6238548,25.87,78.6569,22.9734
Goa," 30-04-2020",13.66,1001228,45.02,78.6569,22.9734
Gujarat," 30-04-2020",18.88,30577756,35.53,78.6569,22.9734
Haryana," 30-04-2020",43.91,11295260,43.24,78.6569,22.9734
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,78.6569,22.9734
Jharkhand," 30-04-2020",50.1,10670525,38.18,78.6569,22.9734
Karnataka," 30-04-2020",29.38,33436790,42.72,78.6569,22.9734
Kerala," 30-04-2020",16.38,7866552,16.87,78.6569,22.9734
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,78.6569,22.9734
Maharashtra," 30-04-2020",20.39,55378506,34.2,78.6569,22.9734
Meghalaya," 30-04-2020",11.93,1930114,43.78,78.6569,22.9734
Odisha," 30-04-2020",22.91,13731386,25.31,78.6569,22.9734
Puducherry," 30-04-2020",75.7,235084,40.54,78.6569,22.9734
Punjab," 30-04-2020",2.56,14041130,28.38,78.6569,22.9734
Rajasthan," 30-04-2020",21.83,31968284,32.83,78.6569,22.9734
Sikkim," 30-04-2020",2.68,430607,38.91,78.6569,22.9734
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,78.6569,22.9734
Telangana," 30-04-2020",7.09,24344460,39.85,78.6569,22.9734
Tripura," 30-04-2020",39.92,1943028,50.48,78.6569,22.9734
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,78.6569,22.9734
Uttarakhand," 30-04-2020",7.77,5440230,32.62,78.6569,22.9734
West Bengal," 30-04-2020",17.12,53877672,40.12,78.6569,22.9734
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,76.2711,10.8505
Assam," 30-04-2020",9.71,8285773,34,76.2711,10.8505
Bihar," 30-04-2020",50.17,32092473,37.25,76.2711,10.8505
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,76.2711,10.8505
Delhi," 30-04-2020",17.96,6238548,25.87,76.2711,10.8505
Goa," 30-04-2020",13.66,1001228,45.02,76.2711,10.8505
Gujarat," 30-04-2020",18.88,30577756,35.53,76.2711,10.8505
Haryana," 30-04-2020",43.91,11295260,43.24,76.2711,10.8505
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,76.2711,10.8505
Jharkhand," 30-04-2020",50.1,10670525,38.18,76.2711,10.8505
Karnataka," 30-04-2020",29.38,33436790,42.72,76.2711,10.8505
Kerala," 30-04-2020",16.38,7866552,16.87,76.2711,10.8505
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,76.2711,10.8505
Maharashtra," 30-04-2020",20.39,55378506,34.2,76.2711,10.8505
Meghalaya," 30-04-2020",11.93,1930114,43.78,76.2711,10.8505
Odisha," 30-04-2020",22.91,13731386,25.31,76.2711,10.8505
Puducherry," 30-04-2020",75.7,235084,40.54,76.2711,10.8505
Punjab," 30-04-2020",2.56,14041130,28.38,76.2711,10.8505
Rajasthan," 30-04-2020",21.83,31968284,32.83,76.2711,10.8505
Sikkim," 30-04-2020",2.68,430607,38.91,76.2711,10.8505
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,76.2711,10.8505
Telangana," 30-04-2020",7.09,24344460,39.85,76.2711,10.8505
Tripura," 30-04-2020",39.92,1943028,50.48,76.2711,10.8505
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,76.2711,10.8505
Uttarakhand," 30-04-2020",7.77,5440230,32.62,76.2711,10.8505
West Bengal," 30-04-2020",17.12,53877672,40.12,76.2711,10.8505
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,75.7139,15.3173
Assam," 30-04-2020",9.71,8285773,34,75.7139,15.3173
Bihar," 30-04-2020",50.17,32092473,37.25,75.7139,15.3173
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,75.7139,15.3173
Delhi," 30-04-2020",17.96,6238548,25.87,75.7139,15.3173
Goa," 30-04-2020",13.66,1001228,45.02,75.7139,15.3173
Gujarat," 30-04-2020",18.88,30577756,35.53,75.7139,15.3173
Haryana," 30-04-2020",43.91,11295260,43.24,75.7139,15.3173
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,75.7139,15.3173
Jharkhand," 30-04-2020",50.1,10670525,38.18,75.7139,15.3173
Karnataka," 30-04-2020",29.38,33436790,42.72,75.7139,15.3173
Kerala," 30-04-2020",16.38,7866552,16.87,75.7139,15.3173
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,75.7139,15.3173
Maharashtra," 30-04-2020",20.39,55378506,34.2,75.7139,15.3173
Meghalaya," 30-04-2020",11.93,1930114,43.78,75.7139,15.3173
Odisha," 30-04-2020",22.91,13731386,25.31,75.7139,15.3173
Puducherry," 30-04-2020",75.7,235084,40.54,75.7139,15.3173
Punjab," 30-04-2020",2.56,14041130,28.38,75.7139,15.3173
Rajasthan," 30-04-2020",21.83,31968284,32.83,75.7139,15.3173
Sikkim," 30-04-2020",2.68,430607,38.91,75.7139,15.3173
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,75.7139,15.3173
Telangana," 30-04-2020",7.09,24344460,39.85,75.7139,15.3173
Tripura," 30-04-2020",39.92,1943028,50.48,75.7139,15.3173
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,75.7139,15.3173
Uttarakhand," 30-04-2020",7.77,5440230,32.62,75.7139,15.3173
West Bengal," 30-04-2020",17.12,53877672,40.12,75.7139,15.3173
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,85.2799,23.6102
Assam," 30-04-2020",9.71,8285773,34,85.2799,23.6102
Bihar," 30-04-2020",50.17,32092473,37.25,85.2799,23.6102
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,85.2799,23.6102
Delhi," 30-04-2020",17.96,6238548,25.87,85.2799,23.6102
Goa," 30-04-2020",13.66,1001228,45.02,85.2799,23.6102
Gujarat," 30-04-2020",18.88,30577756,35.53,85.2799,23.6102
Haryana," 30-04-2020",43.91,11295260,43.24,85.2799,23.6102
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,85.2799,23.6102
Jharkhand," 30-04-2020",50.1,10670525,38.18,85.2799,23.6102
Karnataka," 30-04-2020",29.38,33436790,42.72,85.2799,23.6102
Kerala," 30-04-2020",16.38,7866552,16.87,85.2799,23.6102
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,85.2799,23.6102
Maharashtra," 30-04-2020",20.39,55378506,34.2,85.2799,23.6102
Meghalaya," 30-04-2020",11.93,1930114,43.78,85.2799,23.6102
Odisha," 30-04-2020",22.91,13731386,25.31,85.2799,23.6102
Puducherry," 30-04-2020",75.7,235084,40.54,85.2799,23.6102
Punjab," 30-04-2020",2.56,14041130,28.38,85.2799,23.6102
Rajasthan," 30-04-2020",21.83,31968284,32.83,85.2799,23.6102
Sikkim," 30-04-2020",2.68,430607,38.91,85.2799,23.6102
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,85.2799,23.6102
Telangana," 30-04-2020",7.09,24344460,39.85,85.2799,23.6102
Tripura," 30-04-2020",39.92,1943028,50.48,85.2799,23.6102
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,85.2799,23.6102
Uttarakhand," 30-04-2020",7.77,5440230,32.62,85.2799,23.6102
West Bengal," 30-04-2020",17.12,53877672,40.12,85.2799,23.6102
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,77.1734,31.1048
Assam," 30-04-2020",9.71,8285773,34,77.1734,31.1048
Bihar," 30-04-2020",50.17,32092473,37.25,77.1734,31.1048
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,77.1734,31.1048
Delhi," 30-04-2020",17.96,6238548,25.87,77.1734,31.1048
Goa," 30-04-2020",13.66,1001228,45.02,77.1734,31.1048
Gujarat," 30-04-2020",18.88,30577756,35.53,77.1734,31.1048
Haryana," 30-04-2020",43.91,11295260,43.24,77.1734,31.1048
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,77.1734,31.1048
Jharkhand," 30-04-2020",50.1,10670525,38.18,77.1734,31.1048
Karnataka," 30-04-2020",29.38,33436790,42.72,77.1734,31.1048
Kerala," 30-04-2020",16.38,7866552,16.87,77.1734,31.1048
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,77.1734,31.1048
Maharashtra," 30-04-2020",20.39,55378506,34.2,77.1734,31.1048
Meghalaya," 30-04-2020",11.93,1930114,43.78,77.1734,31.1048
Odisha," 30-04-2020",22.91,13731386,25.31,77.1734,31.1048
Puducherry," 30-04-2020",75.7,235084,40.54,77.1734,31.1048
Punjab," 30-04-2020",2.56,14041130,28.38,77.1734,31.1048
Rajasthan," 30-04-2020",21.83,31968284,32.83,77.1734,31.1048
Sikkim," 30-04-2020",2.68,430607,38.91,77.1734,31.1048
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,77.1734,31.1048
Telangana," 30-04-2020",7.09,24344460,39.85,77.1734,31.1048
Tripura," 30-04-2020",39.92,1943028,50.48,77.1734,31.1048
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,77.1734,31.1048
Uttarakhand," 30-04-2020",7.77,5440230,32.62,77.1734,31.1048
West Bengal," 30-04-2020",17.12,53877672,40.12,77.1734,31.1048
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,76.0856,29.0588
Assam," 30-04-2020",9.71,8285773,34,76.0856,29.0588
Bihar," 30-04-2020",50.17,32092473,37.25,76.0856,29.0588
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,76.0856,29.0588
Delhi," 30-04-2020",17.96,6238548,25.87,76.0856,29.0588
Goa," 30-04-2020",13.66,1001228,45.02,76.0856,29.0588
Gujarat," 30-04-2020",18.88,30577756,35.53,76.0856,29.0588
Haryana," 30-04-2020",43.91,11295260,43.24,76.0856,29.0588
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,76.0856,29.0588
Jharkhand," 30-04-2020",50.1,10670525,38.18,76.0856,29.0588
Karnataka," 30-04-2020",29.38,33436790,42.72,76.0856,29.0588
Kerala," 30-04-2020",16.38,7866552,16.87,76.0856,29.0588
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,76.0856,29.0588
Maharashtra," 30-04-2020",20.39,55378506,34.2,76.0856,29.0588
Meghalaya," 30-04-2020",11.93,1930114,43.78,76.0856,29.0588
Odisha," 30-04-2020",22.91,13731386,25.31,76.0856,29.0588
Puducherry," 30-04-2020",75.7,235084,40.54,76.0856,29.0588
Punjab," 30-04-2020",2.56,14041130,28.38,76.0856,29.0588
Rajasthan," 30-04-2020",21.83,31968284,32.83,76.0856,29.0588
Sikkim," 30-04-2020",2.68,430607,38.91,76.0856,29.0588
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,76.0856,29.0588
Telangana," 30-04-2020",7.09,24344460,39.85,76.0856,29.0588
Tripura," 30-04-2020",39.92,1943028,50.48,76.0856,29.0588
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,76.0856,29.0588
Uttarakhand," 30-04-2020",7.77,5440230,32.62,76.0856,29.0588
West Bengal," 30-04-2020",17.12,53877672,40.12,76.0856,29.0588
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,74.124,15.2993
Assam," 30-04-2020",9.71,8285773,34,74.124,15.2993
Bihar," 30-04-2020",50.17,32092473,37.25,74.124,15.2993
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,74.124,15.2993
Delhi," 30-04-2020",17.96,6238548,25.87,74.124,15.2993
Goa," 30-04-2020",13.66,1001228,45.02,74.124,15.2993
Gujarat," 30-04-2020",18.88,30577756,35.53,74.124,15.2993
Haryana," 30-04-2020",43.91,11295260,43.24,74.124,15.2993
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,74.124,15.2993
Jharkhand," 30-04-2020",50.1,10670525,38.18,74.124,15.2993
Karnataka," 30-04-2020",29.38,33436790,42.72,74.124,15.2993
Kerala," 30-04-2020",16.38,7866552,16.87,74.124,15.2993
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,74.124,15.2993
Maharashtra," 30-04-2020",20.39,55378506,34.2,74.124,15.2993
Meghalaya," 30-04-2020",11.93,1930114,43.78,74.124,15.2993
Odisha," 30-04-2020",22.91,13731386,25.31,74.124,15.2993
Puducherry," 30-04-2020",75.7,235084,40.54,74.124,15.2993
Punjab," 30-04-2020",2.56,14041130,28.38,74.124,15.2993
Rajasthan," 30-04-2020",21.83,31968284,32.83,74.124,15.2993
Sikkim," 30-04-2020",2.68,430607,38.91,74.124,15.2993
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,74.124,15.2993
Telangana," 30-04-2020",7.09,24344460,39.85,74.124,15.2993
Tripura," 30-04-2020",39.92,1943028,50.48,74.124,15.2993
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,74.124,15.2993
Uttarakhand," 30-04-2020",7.77,5440230,32.62,74.124,15.2993
West Bengal," 30-04-2020",17.12,53877672,40.12,74.124,15.2993
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,71.1924,22.2587
Assam," 30-04-2020",9.71,8285773,34,71.1924,22.2587
Bihar," 30-04-2020",50.17,32092473,37.25,71.1924,22.2587
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,71.1924,22.2587
Delhi," 30-04-2020",17.96,6238548,25.87,71.1924,22.2587
Goa," 30-04-2020",13.66,1001228,45.02,71.1924,22.2587
Gujarat," 30-04-2020",18.88,30577756,35.53,71.1924,22.2587
Haryana," 30-04-2020",43.91,11295260,43.24,71.1924,22.2587
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,71.1924,22.2587
Jharkhand," 30-04-2020",50.1,10670525,38.18,71.1924,22.2587
Karnataka," 30-04-2020",29.38,33436790,42.72,71.1924,22.2587
Kerala," 30-04-2020",16.38,7866552,16.87,71.1924,22.2587
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,71.1924,22.2587
Maharashtra," 30-04-2020",20.39,55378506,34.2,71.1924,22.2587
Meghalaya," 30-04-2020",11.93,1930114,43.78,71.1924,22.2587
Odisha," 30-04-2020",22.91,13731386,25.31,71.1924,22.2587
Puducherry," 30-04-2020",75.7,235084,40.54,71.1924,22.2587
Punjab," 30-04-2020",2.56,14041130,28.38,71.1924,22.2587
Rajasthan," 30-04-2020",21.83,31968284,32.83,71.1924,22.2587
Sikkim," 30-04-2020",2.68,430607,38.91,71.1924,22.2587
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,71.1924,22.2587
Telangana," 30-04-2020",7.09,24344460,39.85,71.1924,22.2587
Tripura," 30-04-2020",39.92,1943028,50.48,71.1924,22.2587
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,71.1924,22.2587
Uttarakhand," 30-04-2020",7.77,5440230,32.62,71.1924,22.2587
West Bengal," 30-04-2020",17.12,53877672,40.12,71.1924,22.2587
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,77.1025,28.7041
Assam," 30-04-2020",9.71,8285773,34,77.1025,28.7041
Bihar," 30-04-2020",50.17,32092473,37.25,77.1025,28.7041
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,77.1025,28.7041
Delhi," 30-04-2020",17.96,6238548,25.87,77.1025,28.7041
Goa," 30-04-2020",13.66,1001228,45.02,77.1025,28.7041
Gujarat," 30-04-2020",18.88,30577756,35.53,77.1025,28.7041
Haryana," 30-04-2020",43.91,11295260,43.24,77.1025,28.7041
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,77.1025,28.7041
Jharkhand," 30-04-2020",50.1,10670525,38.18,77.1025,28.7041
Karnataka," 30-04-2020",29.38,33436790,42.72,77.1025,28.7041
Kerala," 30-04-2020",16.38,7866552,16.87,77.1025,28.7041
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,77.1025,28.7041
Maharashtra," 30-04-2020",20.39,55378506,34.2,77.1025,28.7041
Meghalaya," 30-04-2020",11.93,1930114,43.78,77.1025,28.7041
Odisha," 30-04-2020",22.91,13731386,25.31,77.1025,28.7041
Puducherry," 30-04-2020",75.7,235084,40.54,77.1025,28.7041
Punjab," 30-04-2020",2.56,14041130,28.38,77.1025,28.7041
Rajasthan," 30-04-2020",21.83,31968284,32.83,77.1025,28.7041
Sikkim," 30-04-2020",2.68,430607,38.91,77.1025,28.7041
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,77.1025,28.7041
Telangana," 30-04-2020",7.09,24344460,39.85,77.1025,28.7041
Tripura," 30-04-2020",39.92,1943028,50.48,77.1025,28.7041
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,77.1025,28.7041
Uttarakhand," 30-04-2020",7.77,5440230,32.62,77.1025,28.7041
West Bengal," 30-04-2020",17.12,53877672,40.12,77.1025,28.7041
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,81.8661,21.2787
Assam," 30-04-2020",9.71,8285773,34,81.8661,21.2787
Bihar," 30-04-2020",50.17,32092473,37.25,81.8661,21.2787
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,81.8661,21.2787
Delhi," 30-04-2020",17.96,6238548,25.87,81.8661,21.2787
Goa," 30-04-2020",13.66,1001228,45.02,81.8661,21.2787
Gujarat," 30-04-2020",18.88,30577756,35.53,81.8661,21.2787
Haryana," 30-04-2020",43.91,11295260,43.24,81.8661,21.2787
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,81.8661,21.2787
Jharkhand," 30-04-2020",50.1,10670525,38.18,81.8661,21.2787
Karnataka," 30-04-2020",29.38,33436790,42.72,81.8661,21.2787
Kerala," 30-04-2020",16.38,7866552,16.87,81.8661,21.2787
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,81.8661,21.2787
Maharashtra," 30-04-2020",20.39,55378506,34.2,81.8661,21.2787
Meghalaya," 30-04-2020",11.93,1930114,43.78,81.8661,21.2787
Odisha," 30-04-2020",22.91,13731386,25.31,81.8661,21.2787
Puducherry," 30-04-2020",75.7,235084,40.54,81.8661,21.2787
Punjab," 30-04-2020",2.56,14041130,28.38,81.8661,21.2787
Rajasthan," 30-04-2020",21.83,31968284,32.83,81.8661,21.2787
Sikkim," 30-04-2020",2.68,430607,38.91,81.8661,21.2787
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,81.8661,21.2787
Telangana," 30-04-2020",7.09,24344460,39.85,81.8661,21.2787
Tripura," 30-04-2020",39.92,1943028,50.48,81.8661,21.2787
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,81.8661,21.2787
Uttarakhand," 30-04-2020",7.77,5440230,32.62,81.8661,21.2787
West Bengal," 30-04-2020",17.12,53877672,40.12,81.8661,21.2787
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,85.3131,25.0961
Assam," 30-04-2020",9.71,8285773,34,85.3131,25.0961
Bihar," 30-04-2020",50.17,32092473,37.25,85.3131,25.0961
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,85.3131,25.0961
Delhi," 30-04-2020",17.96,6238548,25.87,85.3131,25.0961
Goa," 30-04-2020",13.66,1001228,45.02,85.3131,25.0961
Gujarat," 30-04-2020",18.88,30577756,35.53,85.3131,25.0961
Haryana," 30-04-2020",43.91,11295260,43.24,85.3131,25.0961
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,85.3131,25.0961
Jharkhand," 30-04-2020",50.1,10670525,38.18,85.3131,25.0961
Karnataka," 30-04-2020",29.38,33436790,42.72,85.3131,25.0961
Kerala," 30-04-2020",16.38,7866552,16.87,85.3131,25.0961
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,85.3131,25.0961
Maharashtra," 30-04-2020",20.39,55378506,34.2,85.3131,25.0961
Meghalaya," 30-04-2020",11.93,1930114,43.78,85.3131,25.0961
Odisha," 30-04-2020",22.91,13731386,25.31,85.3131,25.0961
Puducherry," 30-04-2020",75.7,235084,40.54,85.3131,25.0961
Punjab," 30-04-2020",2.56,14041130,28.38,85.3131,25.0961
Rajasthan," 30-04-2020",21.83,31968284,32.83,85.3131,25.0961
Sikkim," 30-04-2020",2.68,430607,38.91,85.3131,25.0961
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,85.3131,25.0961
Telangana," 30-04-2020",7.09,24344460,39.85,85.3131,25.0961
Tripura," 30-04-2020",39.92,1943028,50.48,85.3131,25.0961
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,85.3131,25.0961
Uttarakhand," 30-04-2020",7.77,5440230,32.62,85.3131,25.0961
West Bengal," 30-04-2020",17.12,53877672,40.12,85.3131,25.0961
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,92.9376,26.2006
Assam," 30-04-2020",9.71,8285773,34,92.9376,26.2006
Bihar," 30-04-2020",50.17,32092473,37.25,92.9376,26.2006
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,92.9376,26.2006
Delhi," 30-04-2020",17.96,6238548,25.87,92.9376,26.2006
Goa," 30-04-2020",13.66,1001228,45.02,92.9376,26.2006
Gujarat," 30-04-2020",18.88,30577756,35.53,92.9376,26.2006
Haryana," 30-04-2020",43.91,11295260,43.24,92.9376,26.2006
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,92.9376,26.2006
Jharkhand," 30-04-2020",50.1,10670525,38.18,92.9376,26.2006
Karnataka," 30-04-2020",29.38,33436790,42.72,92.9376,26.2006
Kerala," 30-04-2020",16.38,7866552,16.87,92.9376,26.2006
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,92.9376,26.2006
Maharashtra," 30-04-2020",20.39,55378506,34.2,92.9376,26.2006
Meghalaya," 30-04-2020",11.93,1930114,43.78,92.9376,26.2006
Odisha," 30-04-2020",22.91,13731386,25.31,92.9376,26.2006
Puducherry," 30-04-2020",75.7,235084,40.54,92.9376,26.2006
Punjab," 30-04-2020",2.56,14041130,28.38,92.9376,26.2006
Rajasthan," 30-04-2020",21.83,31968284,32.83,92.9376,26.2006
Sikkim," 30-04-2020",2.68,430607,38.91,92.9376,26.2006
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,92.9376,26.2006
Telangana," 30-04-2020",7.09,24344460,39.85,92.9376,26.2006
Tripura," 30-04-2020",39.92,1943028,50.48,92.9376,26.2006
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,92.9376,26.2006
Uttarakhand," 30-04-2020",7.77,5440230,32.62,92.9376,26.2006
West Bengal," 30-04-2020",17.12,53877672,40.12,92.9376,26.2006
Andhra Pradesh," 30-04-2020",23.03,22673822,32.03,79.74,15.9129
Assam," 30-04-2020",9.71,8285773,34,79.74,15.9129
Bihar," 30-04-2020",50.17,32092473,37.25,79.74,15.9129
Chhattisgarh," 30-04-2020",7.85,15200895,33.02,79.74,15.9129
Delhi," 30-04-2020",17.96,6238548,25.87,79.74,15.9129
Goa," 30-04-2020",13.66,1001228,45.02,79.74,15.9129
Gujarat," 30-04-2020",18.88,30577756,35.53,79.74,15.9129
Haryana," 30-04-2020",43.91,11295260,43.24,79.74,15.9129
Himachal Pradesh," 30-04-2020",2.34,2262256,20.63,79.74,15.9129
Jharkhand," 30-04-2020",50.1,10670525,38.18,79.74,15.9129
Karnataka," 30-04-2020",29.38,33436790,42.72,79.74,15.9129
Kerala," 30-04-2020",16.38,7866552,16.87,79.74,15.9129
Madhya Pradesh," 30-04-2020",12.27,38083664,34.36,79.74,15.9129
Maharashtra," 30-04-2020",20.39,55378506,34.2,79.74,15.9129
Meghalaya," 30-04-2020",11.93,1930114,43.78,79.74,15.9129
Odisha," 30-04-2020",22.91,13731386,25.31,79.74,15.9129
Puducherry," 30-04-2020",75.7,235084,40.54,79.74,15.9129
Punjab," 30-04-2020",2.56,14041130,28.38,79.74,15.9129
Rajasthan," 30-04-2020",21.83,31968284,32.83,79.74,15.9129
Sikkim," 30-04-2020",2.68,430607,38.91,79.74,15.9129
Tamil Nadu," 30-04-2020",49.52,19438334,29.62,79.74,15.9129
Telangana," 30-04-2020",7.09,24344460,39.85,79.74,15.9129
Tripura," 30-04-2020",39.92,1943028,50.48,79.74,15.9129
Uttar Pradesh," 30-04-2020",22.8,101830112,39.28,79.74,15.9129
Uttarakhand," 30-04-2020",7.77,5440230,32.62,79.74,15.9129
West Bengal," 30-04-2020",17.12,53877672,40.12,79.74,15.9129
Andhra Pradesh," 30-06-2020",3.34,40332764,46.26,79.74,15.9129
Assam," 30-06-2020",1.34,18191888,36.06,79.74,15.9129
Bihar," 30-06-2020",16.92,47711162,36.93,79.74,15.9129
Chandigarh," 30-06-2020",7.22,306505,33.8,79.74,15.9129
Chhattisgarh," 30-06-2020",17.15,14716133,38.85,79.74,15.9129
Delhi," 30-06-2020",19.15,8837829,32.57,79.74,15.9129
Goa," 30-06-2020",9.96,489111,42.21,79.74,15.9129
Gujarat," 30-06-2020",3.05,47475688,45.98,79.74,15.9129
Haryana," 30-06-2020",30.56,13613907,42.92,79.74,15.9129
Himachal Pradesh," 30-06-2020",8.47,4654660,41.19,79.74,15.9129
Jammu & Kashmir," 30-06-2020",18.45,5251953,36.09,79.74,15.9129
Jharkhand," 30-06-2020",20.62,17242296,40.56,79.74,15.9129
Karnataka," 30-06-2020",8.49,48433681,46.86,79.74,15.9129
Kerala," 30-06-2020",16.51,17781649,37.27,79.74,15.9129
Madhya Pradesh," 30-06-2020",8.55,46025179,40.09,79.74,15.9129
Maharashtra," 30-06-2020",9.55,79482244,42.7,79.74,15.9129
Meghalaya," 30-06-2020",1.25,2500994,61.47,79.74,15.9129
Odisha," 30-06-2020",3.51,25312207,36.35,79.74,15.9129
Puducherry," 30-06-2020",4.39,602061,30.27,79.74,15.9129
Punjab," 30-06-2020",15.7,16802563,39.68,79.74,15.9129
Rajasthan," 30-06-2020",13.76,41859374,41.54,79.74,15.9129
Sikkim," 30-06-2020",4.3,438640,39.54,79.74,15.9129
Tamil Nadu," 30-06-2020",13.06,37006967,32.08,79.74,15.9129
Telangana," 30-06-2020",12.26,28578086,49.96,79.74,15.9129
Tripura," 30-06-2020",22.67,2992133,58.25,79.74,15.9129
Uttar Pradesh," 30-06-2020",10.34,110498282,37.42,79.74,15.9129
Uttarakhand," 30-06-2020",8.13,5320982,33.56,79.74,15.9129
West Bengal," 30-06-2020",7.36,61041128,39.47,79.74,15.9129
Andhra Pradesh," 30-06-2020",3.34,40332764,46.26,92.9376,26.2006
Assam," 30-06-2020",1.34,18191888,36.06,92.9376,26.2006
Bihar," 30-06-2020",16.92,47711162,36.93,92.9376,26.2006
Chandigarh," 30-06-2020",7.22,306505,33.8,92.9376,26.2006
Chhattisgarh," 30-06-2020",17.15,14716133,38.85,92.9376,26.2006
Delhi," 30-06-2020",19.15,8837829,32.57,92.9376,26.2006
Goa," 30-06-2020",9.96,489111,42.21,92.9376,26.2006
Gujarat," 30-06-2020",3.05,47475688,45.98,92.9376,26.2006
Haryana," 30-06-2020",30.56,13613907,42.92,92.9376,26.2006
Himachal Pradesh," 30-06-2020",8.47,4654660,41.19,92.9376,26.2006
Jammu & Kashmir," 30-06-2020",18.45,5251953,36.09,92.9376,26.2006
Jharkhand," 30-06-2020",20.62,17242296,40.56,92.9376,26.2006
Karnataka," 30-06-2020",8.49,48433681,46.86,92.9376,26.2006
